dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
Clean_sonar,ctgan,0.4775321566257246,3.1142091447963147,,,
Clean_sonar,ctgan,0.5451285641731988,3.1293032874985567,,,
Clean_sonar,ctgan,0.6539532831668196,6.9884956165088346,,,
Clean_sonar,ctgan,0.5604990687376836,6.10672240436387,,,
Clean_sonar,ctgan,0.6483903162190351,3.7615415972515125,,,
Clean_sonar,ctgan,0.5412799727788851,2.8878872194020313,,,
Clean_sonar,ctgan,0.5155397972823563,3.9130976466149168,,,
Clean_sonar,ctgan,0.548232499886074,3.309632842737719,,,
Clean_sonar,ctgan,0.4605688677388606,2.886875473528636,,,
Clean_sonar,ctgan,0.6976206397243497,6.994943352564447,,,
Clean_sonar,ctgan,0.5085249421079093,5.22529326653543,,,
Clean_sonar,ctgan,0.5991420325568096,3.869368292074745,,,
Clean_sonar,ctgan,0.46019056567406125,3.3323332250806987,,,
Clean_sonar,ctgan,0.5071426115695971,3.0802913596319264,,,
Clean_sonar,ctgan,0.6456576083464204,7.773362850599572,,,
Clean_sonar,ctgan,0.5940633186457582,4.907072041361885,,,
Clean_sonar,ctgan,0.6366933571977587,3.25165418704834,,,
