dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
iqr_Clean_mdlon,ctgan,0.5682634188307104,0.5147356568145468,31.49765395434033,42.433576128315714,39.43703157592949
iqr_Clean_mdlon,ctgan,0.5644007423591951,0.5065518051373495,31.552537970877946,41.515541945323,38.63281412620019
iqr_Clean_mdlon,ctgan,0.6029763257254047,0.5767231328956361,31.381862108093,41.72450123665661,39.134272341248675
iqr_Clean_mdlon,ctgan,0.5810050272647947,0.5550705509037206,31.256642634827823,40.92560935595582,38.41866310855896
iqr_Clean_mdlon,ctgan,0.5833471044554064,0.5645717685306831,31.466349946910782,40.81026755022533,38.03776025864409
iqr_Clean_mdlon,ctgan,0.5719875410823164,0.516717598899696,31.49765395434033,41.77358806440498,38.87438817969412
iqr_Clean_mdlon,ctgan,0.5798028870390755,0.5146118978441451,31.552537970877946,41.63642960112266,38.84662255645906
iqr_Clean_mdlon,ctgan,0.5812072774096101,0.5669135425245719,31.381862108093,41.37207924023481,38.55963252331502
iqr_Clean_mdlon,ctgan,0.5823351010861265,0.5522386065891293,31.256642634827823,40.55447588756262,38.157380153038275
iqr_Clean_mdlon,ctgan,0.5816903722750099,0.5602433628272665,31.466349946910782,41.20436694444976,38.27532930677402
