dataset,balance_method,wasserstein_mean,kl_divergence_mean,pairwise_real_real,pairwise_synth_synth,pairwise_real_synth
iqr_Clean_sonar,ctgan_filtered,0.5400705556704172,7.182910251033182,,,
iqr_Clean_sonar,ctgan_filtered,0.5515783126870758,6.410631035841923,,,
iqr_Clean_sonar,ctgan_filtered,0.7152004454340652,3.7422875727588285,,,
iqr_Clean_sonar,ctgan_filtered,0.6415171910722708,4.761095034615368,,,
iqr_Clean_sonar,ctgan_filtered,0.6010461837447768,2.283295197346809,,,
iqr_Clean_sonar,ctgan_filtered,0.4842526845155015,8.28917379768291,,,
iqr_Clean_sonar,ctgan_filtered,0.489934333756686,7.206122423832472,,,
iqr_Clean_sonar,ctgan_filtered,0.48565937931481834,6.0526708769510424,,,
iqr_Clean_sonar,ctgan_filtered,0.5468424599132561,5.510942010694913,,,
iqr_Clean_sonar,ctgan_filtered,0.65397590159656,3.1089016172914645,,,
iqr_Clean_sonar,ctgan_filtered,0.5562538046060393,3.7610066707517706,,,
iqr_Clean_sonar,ctgan_filtered,0.639462172136669,2.4459816156368777,,,
iqr_Clean_sonar,ctgan_filtered,0.45335265774625616,8.731777472468027,,,
iqr_Clean_sonar,ctgan_filtered,0.49805672117301086,6.126431477006478,,,
iqr_Clean_sonar,ctgan_filtered,0.7442495175951098,3.974508434332708,,,
iqr_Clean_sonar,ctgan_filtered,0.574409219837455,3.6428858688920673,,,
iqr_Clean_sonar,ctgan_filtered,0.5935203178981691,2.595539563168077,,,
